ilkid,year,firstname,lastname,conference,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
PaytoGa01 ,1993,Gary,Payton,west,N,1,17,6,,,6,9,,,,,4,3,0,0,,
PetriGe01 ,1973,Geoff,Petrie,west,N,1,26,8,,,2,4,,,,,11,3,2,2,,
PetriGe01 ,1970,Geoff,Petrie,west,N,1,5,0,,,0,1,,,,,3,0,0,0,,
PettiBo01 ,1954,Bob,Pettit,west,N,1,27,8,,,9,2,,,,,14,3,4,2,,
PettiBo01 ,1964,Bob,Pettit,west,N,1,34,13,,,12,0,,,,,14,5,5,3,,
PettiBo01 ,1963,Bob,Pettit,west,N,1,36,19,,,17,2,,,,,15,6,9,7,,
PettiBo01 ,1962,Bob,Pettit,west,N,1,32,25,,,13,0,,,,,16,7,12,11,,
PettiBo01 ,1961,Bob,Pettit,west,N,1,37,25,,,27,2,,,,,20,10,5,5,,
PettiBo01 ,1960,Bob,Pettit,west,N,1,32,29,,,9,0,,,,,22,13,7,3,,
PettiBo01 ,1959,Bob,Pettit,west,N,1,28,11,,,14,2,,,,,15,4,6,3,,
PettiBo01 ,1958,Bob,Pettit,west,N,1,34,25,,,16,5,,,,,21,8,9,9,,
PettiBo01 ,1957,Bob,Pettit,west,N,1,38,28,,,26,1,,,,,21,10,10,8,,
PettiBo01 ,1956,Bob,Pettit,west,N,1,31,21,,,11,2,,,,,18,8,6,5,,
PettiBo01 ,1955,Bob,Pettit,west,N,1,31,20,,,24,7,,,,,17,7,7,6,,
PhillAn01 ,1954,Andy,Phillip,west,N,1,28,6,,,3,6,,,,,4,3,0,0,,
PhillAn01 ,1953,Andy,Phillip,west,N,1,19,2,,,3,3,,,,,4,1,1,0,,
PhillAn01 ,1952,Andy,Phillip,west,N,1,36,9,,,6,8,,,,,9,4,1,1,,
PhillAn01 ,1950,Andy,Phillip,east,N,1,0,6,,,10,8,,,,,8,3,0,0,,
PhillAn01 ,1951,Andy,Phillip,east,N,1,30,11,,,3,6,,,,,6,4,3,3,,
PiercPa01 ,2003,Paul,Pierce,east,N,1,13,8,1,0,1,2,1,0,1,2,8,4,0,0,1,0
PiercPa01 ,2002,Paul,Pierce,east,N,1,18,8,2,0,2,3,4,0,2,1,11,4,0,0,5,0
PiercPa01 ,2001,Paul,Pierce,east,N,1,23,19,4,3,7,3,1,0,0,1,18,9,0,0,6,1
PiercRi01 ,1990,Ricky,Pierce,east,N,1,19,9,,,2,2,,,,,8,4,1,1,,
PippeSc01 ,1996,Scottie,Pippen,east,N,1,25,8,3,0,3,2,0,0,2,0,9,4,0,0,3,0
PippeSc01 ,1995,Scottie,Pippen,east,N,1,25,8,,,8,5,,,,,7,4,0,0,,
PippeSc01 ,1994,Scottie,Pippen,east,N,1,30,12,,,7,3,,,,,15,5,0,0,,
PippeSc01 ,1993,Scottie,Pippen,east,N,1,31,29,,,11,2,,,,,15,9,10,6,,
PippeSc01 ,1992,Scottie,Pippen,west,N,1,29,10,,,5,4,,,,,14,4,3,2,,
PippeSc01 ,1991,Scottie,Pippen,east,N,1,21,14,,,4,1,,,,,13,6,3,2,,
PippeSc01 ,1989,Scottie,Pippen,east,N,1,12,4,,,1,0,,,,,4,2,0,0,,
PollaJi01 ,1950,Jim,Pollard,west,N,1,0,4,,,4,5,,,,,11,2,0,0,,
PollaJi01 ,1954,Jim,Pollard,west,N,1,27,17,,,4,0,,,,,19,7,3,3,,
PollaJi01 ,1953,Jim,Pollard,west,N,1,41,23,,,3,3,,,,,22,10,5,3,,
PollaJi01 ,1951,Jim,Pollard,west,N,1,29,4,,,11,5,,,,,17,2,0,0,,
PorteTe01 ,1992,Terry,Porter,east,N,1,19,7,,,0,3,,,,,8,3,0,0,,
PorteTe01 ,1990,Terry,Porter,west,N,1,15,4,,,3,4,,,,,6,2,0,0,,
PowelCi01 ,1969,Cincinnatus,Powell,west,A,1,26,12,,,7,0,,,,1,9,5,2,2,0,0
PowelCi01 ,1970,Cincinnatus,Powell,east,A,1,21,11,7,3,10,0,,,2,2,6,4,3,3,0,0
PriceJi01 ,1974,Jim,Price,west,N,1,17,8,,,2,0,,,,,9,3,2,2,,
PriceMa01 ,1993,Mark,Price,east,N,1,22,20,,,2,5,,,,,10,8,2,2,,
PriceMa01 ,1992,Mark,Price,west,N,1,23,19,,,1,4,,,,,11,6,2,1,,
PriceMa01 ,1991,Mark,Price,east,N,1,15,6,,,0,3,,,,,5,1,4,4,,
PriceMa01 ,1988,Mark,Price,east,N,1,20,9,,,3,1,,,,,9,3,2,2,,
RatliTh01 ,2000,Theo,Ratliff,east,N,1,99,,,,,,,,,,,,,,,
ReddMi01  ,2003,Michael,Redd,east,N,1,15,13,1,2,3,2,3,0,1,0,12,5,0,0,6,3
ReedWi01  ,1970,Willis,Reed,east,N,1,27,14,,,13,1,,,,,16,5,6,4,,
ReedWi01  ,1969,Willis,Reed,east,N,1,30,21,,,11,0,,,,,18,9,3,3,,
ReedWi01  ,1968,Willis,Reed,east,N,1,14,10,,,4,2,,,,,8,5,0,0,,
ReedWi01  ,1967,Willis,Reed,east,N,1,25,16,,,8,1,,,,,14,7,3,2,,
ReedWi01  ,1966,Willis,Reed,east,N,1,17,4,,,9,1,,,,,6,2,0,0,,
ReedWi01  ,1965,Willis,Reed,east,N,1,23,16,,,8,1,,,,,11,7,2,2,,
ReedWi01  ,1964,Willis,Reed,east,N,1,25,7,,,5,1,,,,,11,3,2,1,,
ReganRi01 ,1956,Richie,Regan,west,N,1,21,4,,,4,1,,,,,7,2,0,0,,
RiceGl01  ,1997,Glen,Rice,east,N,1,16,16,0,1,1,0,0,0,1,0,14,6,0,0,6,4
RiceGl01  ,1996,Glen,Rice,east,N,1,25,26,0,1,1,1,2,0,1,2,24,10,2,2,7,4
RiceGl01  ,1995,Glen,Rice,east,N,1,15,7,,,1,2,,,,,5,1,4,4,,
RichaMi01 ,1984,Michael Ray,Richardson,east,N,1,13,5,,,2,1,,,,,8,2,2,1,,
RichaMi01 ,1981,Michael Ray,Richardson,east,N,1,24,11,,,5,3,,,,,7,5,2,1,,
RichaMi01 ,1980,Michael Ray,Richardson,east,N,1,24,11,,,5,3,,,,,7,5,2,1,,
RichaMi01 ,1979,Michael Ray,Richardson,east,N,1,13,6,,,1,2,,,,,7,3,0,0,,
RichmMi01 ,1997,Mitch,Richmond,west,N,1,17,8,1,0,1,2,0,0,0,0,11,4,0,0,2,0
RichmMi01 ,1996,Mitch,Richmond,west,N,1,22,9,2,1,3,4,0,0,1,1,7,3,0,0,4,3
RichmMi01 ,1995,Mitch,Richmond,west,N,1,25,7,,,2,2,,,,,10,3,2,1,,
RichmMi01 ,1994,Mitch,Richmond,west,N,1,22,23,,,4,2,,,,,13,10,0,0,,
RichmMi01 ,1993,Mitch,Richmond,west,N,1,24,10,,,2,3,,,,,16,5,0,0,,
RichmMi01 ,1992,Mitch,Richmond,east,N,1,99,,,,,,,,,,,,,,,
RisenAr01 ,1954,Arnie,Risen,west,N,1,99,,,,,,,,,,,,,,,
RisenAr01 ,1953,Arnie,Risen,west,N,1,20,8,,,7,0,,,,,10,4,1,0,,
RisenAr01 ,1952,Arnie,Risen,west,N,1,19,5,,,9,2,,,,,7,2,3,1,,
RisenAr01 ,1951,Arnie,Risen,west,N,1,19,6,,,5,1,,,,,7,3,1,0,,
RiverDO01 ,1987,Glenn,Rivers,east,N,1,16,9,,,3,6,,,,,4,2,11,5,,
RobbiRe01 ,1967,Red,Robbins,west,A,1,18,4,2,2,4,0,,,2,1,5,2,0,0,0,0
RobbiRe01 ,1968,Red,Robbins,west,A,1,21,19,2,3,5,1,,,1,2,14,8,4,3,0,0
RobbiRe01 ,1970,Red,Robbins,west,A,1,14,4,1,1,2,1,,,0,2,6,2,0,0,0,0
RoberAl01 ,1990,Alvin,Robertson,east,N,1,12,6,,,2,0,,,,,4,2,2,2,,
RoberAl01 ,1987,Alvin,Robertson,west,N,1,12,2,,,0,1,,,,,3,1,0,0,,
RoberAl01 ,1986,Alvin,Robertson,west,N,1,16,6,,,2,1,,,,,5,2,2,2,,
RoberAl01 ,1985,Alvin,Robertson,west,N,1,20,4,,,9,5,,,,,6,2,0,0,,
RoberOs01 ,1969,Oscar,Robertson,east,N,1,29,21,,,6,4,,,,,11,9,4,3,,
RoberOs01 ,1968,Oscar,Robertson,east,N,1,32,24,,,6,5,,,,,16,8,8,8,,
RoberOs01 ,1967,Oscar,Robertson,east,N,1,22,18,,,1,5,,,,,9,7,7,4,,
RoberOs01 ,1966,Oscar,Robertson,east,N,1,34,16,,,2,5,,,,,20,9,10,8,,
RoberOs01 ,1965,Oscar,Robertson,east,N,1,25,17,,,10,8,,,,,12,6,6,5,,
RoberOs01 ,1964,Oscar,Robertson,east,N,1,40,28,,,6,8,,,,,18,8,13,12,,
RoberOs01 ,1963,Oscar,Robertson,east,N,1,42,26,,,14,8,,,,,23,10,10,6,,
RoberOs01 ,1962,Oscar,Robertson,east,N,1,37,21,,,3,6,,,,,15,9,4,3,,
RoberOs01 ,1961,Oscar,Robertson,west,N,1,37,26,,,7,13,,,,,20,9,14,8,,
RoberOs01 ,1960,Oscar,Robertson,west,N,1,34,23,,,9,14,,,,,13,8,9,7,,
RoberOs01 ,1971,Oscar,Robertson,west,N,1,24,11,,,3,3,,,,,9,3,10,5,,
RoberOs01 ,1970,Oscar,Robertson,west,N,1,24,5,,,2,2,,,,,6,2,3,1,,
RobinCl02 ,1993,Clifford,Robinson,west,N,1,18,10,,,2,5,,,,,8,5,0,0,,
RobinDa01 ,2000,David,Robinson,west,N,1,10,8,2,2,4,0,0,0,1,3,5,3,4,2,0,0
RobinDa01 ,1999,David,Robinson,west,N,1,7,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0
RobinDa01 ,1997,David,Robinson,west,N,1,22,15,4,2,6,0,2,2,2,1,4,3,10,9,0,0
RobinDa01 ,1995,David,Robinson,west,N,1,23,18,,,11,2,,,,,13,8,2,2,,
RobinDa01 ,1994,David,Robinson,west,N,1,14,10,,,3,2,,,,,5,3,6,4,,
RobinDa01 ,1993,David,Robinson,west,N,1,21,19,,,5,0,,,,,13,6,10,7,,
RobinDa01 ,1992,David,Robinson,east,N,1,26,21,,,10,1,,,,,10,7,12,7,,
RobinDa01 ,1991,David,Robinson,west,N,1,18,19,,,5,2,,,,,9,7,8,5,,
RobinDa01 ,1990,David,Robinson,west,N,1,18,16,,,6,0,,,,,13,6,5,4,,
RobinDa01 ,1989,David,Robinson,west,N,1,25,15,,,10,1,,,,,12,7,2,1,,
RobinFl01 ,1969,Flynn,Robinson,east,N,1,8,6,,,1,2,,,,,4,3,0,0,,
RobinGl01 ,2000,Glenn,Robinson,east,N,1,18,8,3,1,4,1,1,1,0,0,7,4,0,0,0,0
RobinGl01 ,1999,Glenn,Robinson,east,N,1,17,10,4,2,6,0,0,0,0,0,10,5,0,0,0,0
RobinTr01 ,1977,Truck,Robinson,east,N,1,24,7,,,6,1,,,,,7,3,2,1,,
RobinTR01 ,1981,Leonard,Robinson,west,N,1,21,6,,,5,2,,,,,6,3,0,0,,
RobinTR01 ,1980,Leonard,Robinson,west,N,1,21,6,,,5,2,,,,,6,3,0,0,,
RochaRe01 ,1950,Red,Rocha,east,N,1,0,8,,,2,3,,,,,10,2,4,4,,
RochaRe01 ,1951,Red,Rocha,east,N,1,28,12,,,5,2,,,,,11,5,2,2,,
RodgeGu01 ,1966,Guy,Rodgers,west,N,1,28,1,,,2,8,,,,,4,0,1,1,,
RodgeGu01 ,1965,Guy,Rodgers,west,N,1,34,8,,,7,11,,,,,11,4,0,0,,
RodgeGu01 ,1963,Guy,Rodgers,west,N,1,22,6,,,2,2,,,,,6,3,0,0,,
RodgeGu01 ,1962,Guy,Rodgers,west,N,1,17,7,,,2,4,,,,,6,3,2,1,,
RodmaDe01 ,1991,Dennis,Rodman,east,N,1,25,4,,,13,0,,,,,7,2,0,0,,
RodmaDe01 ,1989,Dennis,Rodman,east,N,1,11,4,,,4,1,,,,,4,2,0,0,,
RoundDa01 ,1981,Dan,Roundfield,east,N,1,99,,,,,,,,,,,,,,,
RoundDa01 ,1980,Dan,Roundfield,east,N,1,99,,,,,,,,,,,,,,,
RoundDa01 ,1979,Dan,Roundfield,east,N,1,27,18,,,13,0,,,,,15,7,9,4,,
RoweCu01  ,1975,Curtis,Rowe,west,N,1,8,1,,,2,0,,,,,2,0,2,1,,
RuleBo01  ,1969,Bob,Rule,west,N,1,13,5,,,4,0,,,,,6,2,1,1,,
RusseBi01 ,1968,Bill,Russell,east,N,1,28,3,,,6,3,,,,,4,1,2,1,,
RusseBi01 ,1967,Bill,Russell,east,N,1,23,4,,,9,8,,,,,4,2,0,0,,
RusseBi01 ,1966,Bill,Russell,east,N,1,22,2,,,5,5,,,,,2,1,0,0,,
RusseBi01 ,1965,Bill,Russell,east,N,1,23,2,,,10,2,,,,,6,1,0,0,,
RusseBi01 ,1964,Bill,Russell,east,N,1,33,17,,,13,5,,,,,12,7,9,3,,
RusseBi01 ,1963,Bill,Russell,east,N,1,42,13,,,21,2,,,,,13,6,2,1,,
RusseBi01 ,1962,Bill,Russell,east,N,1,37,19,,,24,5,,,,,14,8,4,3,,
RusseBi01 ,1961,Bill,Russell,east,N,1,27,12,,,12,2,,,,,12,5,3,2,,
RusseBi01 ,1960,Bill,Russell,east,N,1,28,24,,,11,1,,,,,15,9,8,6,,
RusseBi01 ,1959,Bill,Russell,east,N,1,27,6,,,8,3,,,,,7,3,2,0,,
RusseBi01 ,1958,Bill,Russell,east,N,1,27,7,,,9,1,,,,,10,3,1,1,,
RusseBi01 ,1957,Bill,Russell,east,N,1,26,11,,,11,2,,,,,12,5,3,1,,
RusseCa01 ,1971,Cazzie,Russell,west,N,1,20,10,,,1,0,,,,,13,4,2,2,,
RusseCa02 ,1978,Campy,Russell,east,N,1,13,4,,,1,0,,,,,8,2,0,0,,
RutlaJe01 ,1983,Jeff,Rutland,east,N,1,13,6,,,4,2,,,,,3,2,2,2,,
SampsRa01 ,1986,Ralph,Sampson,west,N,1,99,,,,,,,,,,,,,,,
SampsRa01 ,1985,Ralph,Sampson,west,N,1,21,16,,,4,1,,,,,11,7,2,2,,
SampsRa01 ,1984,Ralph,Sampson,west,N,1,29,24,,,10,1,,,,,15,10,6,4,,
SampsRa01 ,1983,Ralph,Sampson,west,N,1,16,9,,,5,0,,,,,7,4,2,1,,
SauldWo01 ,1958,Woody,Sauldsbery,east,N,1,18,14,,,2,3,,,,,11,5,4,4,,
SchauFr01 ,1950,Fred,Schaus,west,N,1,0,8,,,4,2,,,,,9,2,4,4,,
SchayDo01 ,1950,Dolph,Schayes,east,N,1,0,15,,,14,3,,,,,10,7,2,1,,
SchayDo01 ,1961,Dolph,Schayes,east,N,1,4,0,,,1,0,,,,,0,0,0,0,,
SchayDo01 ,1960,Dolph,Schayes,east,N,1,27,21,,,6,3,,,,,15,7,7,7,,
SchayDo01 ,1959,Dolph,Schayes,east,N,1,27,19,,,10,0,,,,,19,8,3,3,,
SchayDo01 ,1958,Dolph,Schayes,east,N,1,22,13,,,13,1,,,,,11,3,8,7,,
SchayDo01 ,1957,Dolph,Schayes,east,N,1,39,18,,,9,2,,,,,15,6,6,6,,
SchayDo01 ,1956,Dolph,Schayes,east,N,1,25,9,,,10,1,,,,,6,4,1,1,,
SchayDo01 ,1955,Dolph,Schayes,east,N,1,25,14,,,4,2,,,,,8,4,10,6,,
SchayDo01 ,1954,Dolph,Schayes,east,N,1,29,15,,,13,1,,,,,12,6,3,3,,
SchayDo01 ,1953,Dolph,Schayes,east,N,1,24,6,,,12,1,,,,,3,1,6,4,,
SchayDo01 ,1952,Dolph,Schayes,east,N,1,26,8,,,13,3,,,,,7,2,4,4,,
SchayDo01 ,1951,Dolph,Schayes,east,N,1,99,,,,,,,,,,,,,,,
SchreDe01 ,1992,Detlef,Schrempf,west,N,1,13,3,,,3,0,,,,,3,1,2,1,,
SchreDe01 ,1996,Detlef,Schrempf,west,N,1,20,11,3,1,4,2,0,1,1,3,8,5,1,0,3,1
SchreDe01 ,1994,Detlef,Schrempf,west,N,1,18,9,,,4,5,,,,,11,4,0,0,,
ScolaFr01 ,1952,Fred,Scolari,east,N,1,99,,,,,,,,,,,,,,,
ScolaFr01 ,1951,Fred,Scolari,east,N,1,15,10,,,0,2,,,,,9,5,0,0,,
ScottCh01 ,1974,Charlie,Scott,west,N,1,16,2,,,2,1,,,,,6,1,0,0,,
ScottCh01 ,1973,Charlie,Scott,west,N,1,19,2,,,1,4,,,,,4,0,2,2,,
ScottCh01 ,1972,Charlie,Scott,west,N,1,14,0,,,2,2,,,,,5,0,0,0,,
ScottCh01 ,1970,Charlie,Scott,east,A,1,21,7,2,0,2,3,,,6,4,6,2,6,3,0,0
ScottCh01 ,1971,Charlie,Scott,east,A,1,23,20,2,2,4,3,,,5,2,21,9,3,2,1,0
SearsKe01 ,1958,Ken,Sears,east,N,1,36,15,,,8,1,,,,,9,5,5,5,,
SearsKe01 ,1957,Ken,Sears,east,N,1,14,12,,,1,0,,,,,8,4,5,4,,
SelvyFr01 ,1961,Frank,Selvy,west,N,1,11,0,,,4,1,,,,,3,0,0,0,,
SelvyFr01 ,1954,Frank,Selvy,west,N,1,19,7,,,3,1,,,,,7,2,4,3,,
SeymoPa01 ,1954,Paul,Seymour,east,N,1,16,8,,,3,1,,,,,8,3,2,2,,
SeymoPa01 ,1953,Paul,Seymour,east,N,1,19,8,,,1,3,,,,,6,2,4,4,,
SeymoPa01 ,1952,Paul,Seymour,east,N,1,14,5,,,3,2,,,,,3,2,2,1,,
ShaffLe01 ,1962,Lee,Shaffer,east,N,1,19,12,,,1,1,,,,,13,6,0,0,,
SharmBi01 ,1959,Bill,Sharman,east,N,1,26,17,,,6,2,,,,,21,8,1,1,,
SharmBi01 ,1958,Bill,Sharman,east,N,1,24,11,,,2,0,,,,,12,3,6,5,,
SharmBi01 ,1957,Bill,Sharman,east,N,1,25,15,,,4,3,,,,,19,6,3,3,,
SharmBi01 ,1956,Bill,Sharman,east,N,1,23,12,,,6,5,,,,,17,5,2,2,,
SharmBi01 ,1955,Bill,Sharman,east,N,1,24,7,,,7,2,,,,,8,2,4,3,,
SharmBi01 ,1954,Bill,Sharman,east,N,1,18,15,,,4,2,,,,,10,5,5,5,,
SharmBi01 ,1953,Bill,Sharman,east,N,1,30,14,,,2,3,,,,,9,6,4,2,,
SharmBi01 ,1952,Bill,Sharman,east,N,1,26,11,,,4,0,,,,,8,5,1,1,,
ShueGe01  ,1961,Gene,Shue,west,N,1,17,7,,,5,4,,,,,6,3,1,1,,
ShueGe01  ,1960,Gene,Shue,west,N,1,23,15,,,3,6,,,,,10,6,4,3,,
ShueGe01  ,1959,Gene,Shue,west,N,1,34,13,,,6,6,,,,,13,6,2,1,,
ShueGe01  ,1958,Gene,Shue,west,N,1,31,13,,,4,3,,,,,11,6,2,1,,
ShueGe01  ,1957,Gene,Shue,west,N,1,25,18,,,2,0,,,,,11,8,3,2,,
SikmaJa01 ,1984,Jack,Sikma,west,N,1,12,0,,,2,0,,,,,2,0,0,0,,
SikmaJa01 ,1983,Jack,Sikma,west,N,1,30,15,,,12,1,,,,,12,5,6,5,,
SikmaJa01 ,1982,Jack,Sikma,west,N,1,17,8,,,3,1,,,,,6,4,0,0,,
SikmaJa01 ,1981,Jack,Sikma,west,N,1,21,6,,,4,4,,,,,5,2,2,2,,
SikmaJa01 ,1980,Jack,Sikma,west,N,1,21,6,,,4,4,,,,,5,2,2,2,,
SikmaJa01 ,1979,Jack,Sikma,west,N,1,28,8,,,8,4,,,,,10,4,0,0,,
SikmaJa01 ,1978,Jack,Sikma,west,N,1,18,8,,,4,0,,,,,5,4,0,0,,
SilasJa01 ,1974,James,Silas,west,A,1,23,21,2,1,3,5,2,0,2,3,7,5,11,11,0,0
SilasJa01 ,1975,James,Silas,AllStars,A,1,23,20,,,0,5,,,,8,10,6,8,8,0,0
SilasPa01 ,1974,Paul,Silas,east,N,1,15,6,,,2,2,,,,,4,2,2,2,,
SilasPa01 ,1971,Paul,Silas,west,N,1,15,2,,,9,1,,,,,6,0,3,2,,
SimonWa01 ,1968,Walter,Simon,east,A,1,21,18,1,3,4,1,,,2,3,11,8,3,2,0,0
SimpsRa01 ,1971,Ralph,Simpson,west,A,1,20,12,0,1,1,0,,,3,1,14,6,1,0,1,0
SimpsRa01 ,1972,Ralph,Simpson,west,A,1,13,6,2,1,3,2,1,0,2,1,6,2,3,2,0,0
SimpsRa01 ,1973,Ralph,Simpson,west,A,1,23,12,0,1,1,0,1,0,3,0,17,6,0,0,0,0
SimpsRa01 ,1974,Ralph,Simpson,west,A,1,25,6,2,1,3,0,1,0,3,1,10,3,0,0,0,0
SimpsRa01 ,1975,Ralph,Simpson,Denver,A,1,37,19,,,7,5,,,,0,15,8,3,3,0,0
SloanJe01 ,1968,Jerry,Sloan,west,N,1,18,11,,,3,0,,,,,8,2,1,0,,
SloanJe01 ,1966,Jerry,Sloan,west,N,1,22,8,,,4,4,,,,,9,4,0,0,,
SmithAd01 ,1965,Adrian,Smith,east,N,1,26,24,,,8,3,,,,,18,9,6,6,,
SmithPh01 ,1976,Phil,Smith,west,N,1,28,13,,,6,8,,,,,13,6,2,1,,
SmithPh01 ,1975,Phil,Smith,west,N,1,12,7,,,1,0,,,,,7,3,4,1,,
SmithRa01 ,1977,Randy,Smith,east,N,1,29,27,,,7,6,,,,,14,11,6,5,,
SmithRa01 ,1975,Randy,Smith,east,N,1,15,8,,,1,3,,,,,7,4,0,0,,
SmithSt01 ,1997,Steve,Smith,east,N,1,16,14,1,2,3,0,0,0,0,0,12,6,0,0,5,2
SmitsRi01 ,1997,Rick,Smits,east,N,1,21,10,5,2,7,4,0,2,0,3,7,3,4,4,0,0
SomerWi01 ,1968,Willie,Somerset,west,A,1,17,6,3,0,3,3,,,1,3,7,2,2,2,0,0
SprewLa01 ,1996,Latrell,Sprewell,west,N,1,25,19,2,1,3,1,2,0,1,2,12,7,6,4,3,1
SprewLa01 ,1994,Latrell,Sprewell,west,N,1,22,9,,,4,4,,,,,9,4,1,1,,
SprewLa01 ,1993,Latrell,Sprewell,west,N,1,15,9,,,7,1,,,,,8,3,7,3,,
SprewLa01 ,2000,Latrell,Sprewell,east,N,1,15,7,0,1,1,4,0,0,1,1,6,3,3,1,1,0
StackJe01 ,2000,Jerry,Stackhouse,east,N,1,15,7,0,2,2,2,0,0,0,1,8,3,2,0,1,1
StackJe01 ,1999,Jerry,Stackhouse,east,N,1,14,8,1,0,1,2,0,0,1,2,7,4,0,0,0,0
StarkJo01 ,1993,John,Starks,east,N,1,20,9,,,3,3,,,,,9,4,0,0,,
StockJo01 ,1999,John,Stockton,west,N,1,11,10,0,0,0,2,1,0,0,2,5,5,0,0,0,0
StockJo01 ,1996,John,Stockton,west,N,1,20,12,0,0,0,5,1,0,1,2,6,5,0,0,2,2
StockJo01 ,1995,John,Stockton,west,N,1,18,4,,,1,3,,,,,9,2,0,0,,
StockJo01 ,1994,John,Stockton,west,N,1,14,4,,,1,6,,,,,6,2,0,0,,
StockJo01 ,1993,John,Stockton,west,N,1,26,13,,,5,10,,,,,10,6,0,0,,
StockJo01 ,1992,John,Stockton,east,N,1,31,9,,,6,15,,,,,6,3,2,2,,
StockJo01 ,1991,John,Stockton,west,N,1,18,12,,,1,5,,,,,8,5,0,0,,
StockJo01 ,1990,John,Stockton,west,N,1,12,4,,,1,2,,,,,6,1,4,2,,
StockJo01 ,1989,John,Stockton,west,N,1,15,2,,,0,6,,,,,4,1,0,0,,
StockJo01 ,1988,John,Stockton,west,N,1,32,11,,,2,17,,,,,6,5,0,0,,
StojaPe01 ,2003,Peja,Stojakovic,west,N,1,13,5,1,0,1,1,0,0,2,0,5,2,0,0,4,1
StojaPe01 ,2002,Peja,Stojakovic,west,N,1,13,5,3,0,3,1,1,0,1,0,7,2,0,0,4,1
StojaPe01 ,2001,Peja,Stojakovic,west,N,1,18,11,0,2,2,1,0,0,0,0,10,4,0,0,5,3
StokeMa01 ,1957,Maurice,Stokes,west,N,1,36,10,,,14,3,,,,,13,3,7,4,,
StokeMa01 ,1956,Maurice,Stokes,west,N,1,31,19,,,12,7,,,,,19,8,3,3,,
StokeMa01 ,1955,Maurice,Stokes,west,N,1,20,10,,,16,2,,,,,11,4,5,2,,
SundeDo01 ,1953,Don,Sunderlage,west,N,1,6,4,,,0,1,,,,,2,1,2,2,,
SzczeWa01 ,2001,Wally,Szczerbiak,west,N,1,12,10,2,1,3,3,1,0,0,0,6,4,0,0,3,2
TartLe01  ,1967,Levern,Tart,west,A,1,27,13,1,2,3,3,,,4,0,12,4,5,5,0,0
TartLe01  ,1969,Levern,Tart,east,A,1,13,3,,,3,1,,,,2,8,1,0,0,0,0
TayloBr01 ,1974,Brian,Taylor,east,A,1,21,21,1,0,1,3,4,0,1,4,13,9,5,3,0,0
TayloBr01 ,1975,Brian,Taylor,AllStars,A,1,29,6,,,4,8,,,,3,9,3,0,0,1,0
TerryCl01 ,1975,Claude,Terry,Denver,A,1,25,14,,,3,3,,,,2,12,5,5,3,3,1
TheusRe01 ,1982,Reggie,Theus,east,N,1,8,0,,,1,1,,,,,5,0,0,0,,
TheusRe01 ,1981,Reggie,Theus,east,N,1,19,8,,,1,3,,,,,7,4,0,0,,
TheusRe01 ,1980,Reggie,Theus,east,N,1,19,8,,,1,3,,,,,7,4,0,0,,
ThomaIs01 ,1992,Isiah,Thomas,west,N,1,32,8,,,2,4,,,,,7,4,2,0,,
ThomaIs01 ,1991,Isiah,Thomas,east,N,1,28,15,,,1,5,,,,,14,7,0,0,,
ThomaIs01 ,1989,Isiah,Thomas,east,N,1,27,15,,,4,9,,,,,12,7,0,0,,
ThomaIs01 ,1988,Isiah,Thomas,east,N,1,33,19,,,2,14,,,,,13,7,6,4,,
ThomaIs01 ,1987,Isiah,Thomas,east,N,1,28,8,,,2,15,,,,,10,4,0,0,,
ThomaIs01 ,1986,Isiah,Thomas,east,N,1,24,16,,,3,9,,,,,6,4,9,8,,
ThomaIs01 ,1985,Isiah,Thomas,east,N,1,36,30,,,1,10,,,,,19,11,9,8,,
ThomaIs01 ,1984,Isiah,Thomas,east,N,1,25,22,,,2,5,,,,,14,9,1,1,,
ThomaIs01 ,1983,Isiah,Thomas,east,N,1,39,21,,,5,15,,,,,17,9,3,3,,
ThomaIs01 ,1982,Isiah,Thomas,east,N,1,29,19,,,4,7,,,,,14,9,1,1,,
ThompDa01 ,1978,David,Thompson,west,N,1,34,25,,,5,2,,,,,17,11,7,3,,
ThompDa01 ,1977,David,Thompson,west,N,1,35,22,,,3,3,,,,,16,10,4,2,,
ThompDa01 ,1976,David,Thompson,west,N,1,29,18,,,7,3,,,,,9,7,6,4,,
ThompDa01 ,1975,David,Thompson,Denver,A,1,34,29,,,8,2,,,,4,18,9,13,11,0,0
ThompGe01 ,1971,George,Thompson,east,A,1,17,10,0,0,0,2,,,0,1,9,5,0,0,2,0
ThompGe01 ,1972,George,Thompson,east,A,1,22,10,1,0,1,0,0,0,1,1,10,4,2,2,0,0
ThompGe01 ,1973,George,Thompson,east,A,1,21,10,2,0,2,3,0,0,4,1,8,5,0,0,0,0
ThomsDa01 ,1982,David,Thomspon,west,N,1,17,10,,,1,2,,,,,7,5,0,0,,
ThoreSk01 ,1968,Skip,Thoren,east,A,1,17,2,5,0,5,2,,,1,3,4,1,0,0,0,0
ThorpOt01 ,1991,Otis,Thorpe,west,N,1,4,2,,,0,0,,,,,1,1,0,0,,
ThurmNa01 ,1973,Nate,Thurmond,west,N,1,5,4,,,3,0,,,,,4,2,1,0,,
